,Artist,Song,Duration(ms),Year,Genre,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,explicit,uri
9254,Zacardi Cortez ,One More Time,259907,2011,hot-gospel,0.357,0.804,0,-4.313,0.0805,0.0808,0,0.33,0.322,84.807,False,spotify:track:5nMWOR0iuCl0OJnHAtnj2T
9255,Preashea Hilliard,Fresh Fire,313063,2011,hot-gospel,0.685,0.926,9,-3.722,0.0606,0.0066,0,0.385,0.601,127.108,False,spotify:track:0ba6F68KNLhR4fwHxMukdm
9256,Donald Lawrence ,YRM ,285480,2011,hot-gospel,0.51,0.94,8,-2.935,0.273,0.157,0,0.887,0.592,144.941,False,spotify:track:6vJfkPhbrkSkt7gUhy60sr
9257,Fred Hammond,Awesome God,438427,2011,hot-gospel,0.665,0.975,5,-3.87,0.222,0.397,0.000144,0.963,0.329,130.025,False,spotify:track:0UgvdedVJmPhHpOtMYBVrc
9258,William McDowell,I Wont Go Back,367680,2011,hot-gospel,0.535,0.728,10,-5.114,0.0441,0.0129,0,0.403,0.17,123.838,False,spotify:track:4zAvSfsHEGIYN4rN19t3Gm
9259,Tye Tribbett,Keep Me,307987,2011,hot-gospel,0.402,0.736,8,-6.912,0.187,0.14,0,0.347,0.345,134.542,False,spotify:track:4lc8tL8vr0VFFDAp9Wu41j
9260,Gail Holmes,Whatever It Is ,243533,2011,hot-gospel,0.591,0.651,6,-4.66,0.0998,0.52,0,0.126,0.491,155.997,False,spotify:track:7HArczOLN2zhOM2laQFsU6
9261,The Rance Allen Group With Special Guest Paul Porter,You That I Trust,568307,2011,hot-gospel,0.322,0.721,7,-6.235,0.07,0.153,2.65e-05,0.752,0.48,150.249,False,spotify:track:5G9Lcy8UJtjdrfV0Davjap
9262,Wess Morgan ,You Gave Me Hope,208280,2011,hot-gospel,0.72,0.498,4,-8.301,0.0394,0.27,0,0.118,0.61,129.922,False,spotify:track:3oPaUHoeta5DMkVuHwURJ1
9263,Evelyn Turrentine-Agee,Work It Out,307533,2011,hot-gospel,0.59,0.782,1,-5.575,0.156,0.162,0,0.727,0.837,79.863,False,spotify:track:0KiqnlkUnt9WIqJoefofFI
9264,Darlene McCoy,I Shall Live And Not Die,245387,2011,hot-gospel,0.522,0.553,3,-10.773,0.0445,0.561,0,0.35,0.193,149.81,False,spotify:track:4T8Kw3AKoDNPsEKQUeGyaK
9265,21:03,Still Here,255947,2011,hot-gospel,0.476,0.84,4,-4.517,0.148,0.26,0,0.0962,0.613,117.702,False,spotify:track:6eTZn5PpKRmMHmNX1qj75T
9266,Mary Mary,Survive,219133,2011,hot-gospel,0.679,0.867,7,-3.649,0.0468,0.208,0,0.14,0.835,90.018,False,spotify:track:2JuD9XQ80unCfaJK2FX9HB
9267,BeBe ,I Found Love ,238587,2011,hot-gospel,0.548,0.496,6,-7.205,0.0382,0.536,0,0.165,0.175,139.908,False,spotify:track:4wRdZGNo73iLyxziFo4B5z
9268,"Keith ""Wonderboy"" Johnson",True Love,261747,2011,hot-gospel,0.532,0.763,6,-6.168,0.0677,0.265,0,0.383,0.682,87.088,False,spotify:track:45tLAqQdFNStarEVq5qEJ8
9269,Dawkins ,Get Down,232147,2011,hot-gospel,0.702,0.688,4,-5.773,0.0645,9.26e-05,0.00439,0.615,0.356,91.94,False,spotify:track:1ioy5ZFcJDbDFCf43sckbO
9270,Andrae Crouch ,Let The Church Say Amen,294813,2012,hot-gospel,0.355,0.536,1,-7.202,0.0461,0.298,0,0.145,0.265,147.878,False,spotify:track:66mi3OKkrYHZkV9T62Ytyy
9271,Charles Jenkins ,Awesome,349147,2012,hot-gospel,0.603,0.771,1,-6.109,0.0556,0.484,0,0.373,0.255,127.989,False,spotify:track:0oA7qqMEL8R044XA699F00
9272,Marvin Sapp,My Testimony,625293,2012,hot-gospel,0.454,0.381,5,-9.132,0.0341,0.685,1.39e-05,0.0988,0.163,109.743,False,spotify:track:196FnomJI3OvKmLy6PyFWk
9273,Jason Nelson,Shifting The Atmosphere,294987,2012,hot-gospel,0.445,0.438,2,-6.112,0.0307,0.795,0,0.126,0.142,112.112,False,spotify:track:0KxgUgDARVHcJogTGxeiDk
9274,William McDowell,I Wont Go Back,367680,2012,hot-gospel,0.535,0.728,10,-5.114,0.0441,0.0129,0,0.403,0.17,123.838,False,spotify:track:4zAvSfsHEGIYN4rN19t3Gm
9275,Fred Hammond,I Feel Good,253760,2012,hot-gospel,0.511,0.846,1,-3.728,0.258,0.628,0,0.11,0.898,78.048,False,spotify:track:3TBaJgmIP8QvnngLOJHAIK
9276,James Fortune ,Still Able,318800,2012,hot-gospel,0.497,0.629,0,-4.755,0.0443,0.229,0,0.187,0.277,118.668,False,spotify:track:2Z5jv1lYHdt2aiWbaM9qym
9277,Mary Mary,Go Get It,190760,2012,hot-gospel,0.718,0.77,1,-5.077,0.0344,0.0217,1.46e-05,0.36,0.785,93.072,False,spotify:track:1Iiv0n1xjwVYVf8NOTjoq0
9278,Zacardi Cortez ,One More Time,259907,2012,hot-gospel,0.357,0.804,0,-4.313,0.0805,0.0808,0,0.33,0.322,84.807,False,spotify:track:5nMWOR0iuCl0OJnHAtnj2T
9279,Tamela Mann,Take Me To The King,287573,2012,hot-gospel,0.461,0.413,6,-6.914,0.0327,0.197,2.25e-06,0.312,0.351,115.568,False,spotify:track:6fG46PUotZMTgcAzAtFLOk
9280,Earnest Pugh,I Need Your Glory,299084,2012,hot-gospel,0.372,0.779,1,-5.485,0.0617,0.0768,0,0.487,0.464,104.739,False,spotify:track:6edIjUqx8C67IaS7GYzG7J
9281,Isaac Carree,In The Middle,226080,2012,hot-gospel,0.851,0.789,11,-3.812,0.0675,0.0848,0,0.18,0.955,119.989,False,spotify:track:6Pa2clpHusIUFEjtICP9eC
9282,Jessica Reedy,Put It On The Altar,246107,2012,hot-gospel,0.641,0.689,1,-5.938,0.155,0.268,0,0.185,0.806,91.805,False,spotify:track:5id5AfCgYwoDU31iI1DhnY
9283,Kirk Franklin,A God Like You,378200,2012,hot-gospel,0.804,0.649,1,-4.429,0.0857,0.0859,0,0.112,0.906,91.067,False,spotify:track:5Gfp6euoNJPw5AvSpGZSRZ
9284,Byron Cage,Great And Mighty,608893,2012,hot-gospel,0.296,0.848,10,-4.908,0.0833,0.154,0,0.6,0.26,133.866,False,spotify:track:7CQ92oaMBkyCmy2qiVgtOT
9285,Maurette Brown Clark,I Hear The Sound ,314741,2012,hot-gospel,0.561,0.766,1,-5.89,0.0474,0.0491,0,0.374,0.636,134.976,False,spotify:track:7mgu8AOCm95Ay3XqKtpCVc
9286,Patrick Dopson,Keep Me,293333,2012,hot-gospel,0.529,0.483,0,-5.745,0.0308,0.396,0,0.171,0.205,113.002,False,spotify:track:0BNwGIhZsmPayTZncxVUAg
9287,John P. Kee And New Life,Life & Favor ,378986,2012,hot-gospel,0.557,0.707,1,-5.697,0.0559,0.488,0,0.406,0.335,99.944,False,spotify:track:0Z2DaKiwLWfTuItxHWFTsR
9288,Donald Lawrence ,Spiritual,396453,2012,hot-gospel,0.715,0.502,0,-5.674,0.0453,0.102,0,0.682,0.59,110.007,False,spotify:track:264DuAk6ypux2fHZFoUSKD
9289,J Moss,Good & Bad,289413,2012,hot-gospel,0.424,0.701,1,-5.037,0.11,0.551,0,0.12,0.351,108.961,False,spotify:track:4LxG4wFdr6rHRIyUcA3GEJ
9290,Israel ,Its Not Over ,395360,2012,hot-gospel,0.382,0.802,8,-3.678,0.103,0.103,0,0.298,0.316,135.158,False,spotify:track:6TDFULFvVC2BW4ankfZjC2
9291,James Fortune ,Hold On,317133,2012,hot-gospel,0.32,0.744,6,-4.72,0.133,0.597,0,0.343,0.386,162.341,False,spotify:track:4bZEu4u6cs6aHKDZTOrQhc
9292,Yolanda Adams,Be Still,251880,2012,hot-gospel,0.402,0.674,3,-5.418,0.0453,0.822,0,0.552,0.57,74.634,False,spotify:track:25Dsw7KiWM7YA1rbr2gVVv
9293,Troy Sneed,Lay It Down,285240,2012,hot-gospel,0.605,0.474,1,-6.069,0.0306,0.718,0,0.111,0.286,96.029,False,spotify:track:746aPhAWTcyhLbcrIpJebp
9294,Kirk Franklin,I Smile,307973,2012,hot-gospel,0.745,0.753,1,-2.408,0.164,0.223,0,0.705,0.589,144.057,False,spotify:track:0UQDSP8cz6WmLJckO5jqUQ
9295,Anthony Brown ,Testimony,257093,2012,hot-gospel,0.63,0.9,2,-5.548,0.232,0.106,0,0.331,0.769,165.923,False,spotify:track:37PMWc1U9QTGRSh9cKzvDj
9296,Troy Sneed,All Is Well,301827,2012,hot-gospel,0.613,0.468,1,-7.651,0.0307,0.258,0,0.0881,0.512,135.955,False,spotify:track:72wD82nLWwmE1zSDQQQ0By
9297,VaShawn Mitchell,Nobody Greater,369160,2012,hot-gospel,0.613,0.665,1,-6.438,0.089,0.233,0.00025,0.0618,0.595,143.856,False,spotify:track:0njT9NV9xsV4hLkgZ8yOUD
9298,VaShawn Mitchell,Turning Around For Me,481000,2012,hot-gospel,0.395,0.465,8,-8.636,0.0391,0.48,0,0.211,0.255,116.018,False,spotify:track:7dxKk5Xe5PdVhpBUZkS0c1
9299,Genita Pugh,Cant Live,370427,2012,hot-gospel,0.296,0.404,10,-8.935,0.0511,0.416,0,0.29,0.348,79.572,False,spotify:track:1uj826RX5bpKrmDIwqxgEW
9300,Lowell Pye,Alright,235107,2012,hot-gospel,0.769,0.795,5,-3.7,0.0505,0.101,0,0.0398,0.796,123.031,False,spotify:track:1jfcJqY6owlmEua8p6HXdw
9301,Lexi,Burn It All Down,299237,2012,hot-gospel,0.501,0.647,6,-5.254,0.0426,0.322,8.44e-05,0.53,0.408,135.756,False,spotify:track:2hmRjwY1COj3fxxLwC4sqz
9302,Anita Wilson,Speechless,376373,2012,hot-gospel,0.465,0.641,0,-6.037,0.045,0.525,0,0.676,0.263,120.057,False,spotify:track:7kTI1q9gPBPY4YNbTGKgLj
9303,Angela Spivey ,He Keeps His Promise,253027,2012,hot-gospel,0.562,0.781,6,-6.622,0.0688,0.221,0,0.618,0.782,119.917,False,spotify:track:27hki7iBbvygx0J6y4GOUf
9304,Dorinda Clark-Cole,He Brought Me,290040,2012,hot-gospel,0.633,0.931,5,-2.412,0.183,0.229,0,0.109,0.753,149.893,False,spotify:track:4mMyrAxL64BEpwoKu6vVDS
9305,Brian Courtney Wilson,So Proud,231533,2012,hot-gospel,0.724,0.493,6,-8.848,0.0781,0.515,0,0.0988,0.436,82.055,False,spotify:track:6UDNP0JIblBamiqRTVtaYM
9306,Jonathan McReynolds,I Love You,207554,2012,hot-gospel,0.367,0.867,2,-5.723,0.345,0.0956,0,0.088,0.598,165.521,False,spotify:track:0X08Dh7RbwFGpKbRLD9Zs2
9307,Jonathan Butler,I Stand On Your Word,204147,2012,hot-gospel,0.51,0.577,1,-7.501,0.0284,0.0918,0,0.135,0.22,142.025,False,spotify:track:1cVeDLQvMPwax8VdvosKoF
9308,Smokie Norful,Once In A Lifetime,242173,2012,hot-gospel,0.368,0.478,8,-7.185,0.0642,0.648,0,0.118,0.579,81.05,False,spotify:track:4pwasO50O7OBTETlrD4uA5
9309,J Moss,Gods Got It,219587,2012,hot-gospel,0.676,0.908,6,-3.408,0.208,0.0223,0,0.372,0.943,77.544,False,spotify:track:3LB0KBFZzEgZhKSjYUGvlk
9310,Amber Bullock,Lord Youve Been So Good,213620,2012,hot-gospel,0.39,0.654,0,-3.613,0.291,0.0284,0,0.123,0.873,182.985,False,spotify:track:0gfAAOR1L26gMdZDRzutR2
9311,Regina Belle,Make An Example Out Of Me,240000,2012,hot-gospel,0.394,0.59,8,-5.158,0.0413,0.251,0,0.258,0.293,109.493,False,spotify:track:052tXBfrqIQMTGspYO5xDw
9312,Deon Kipping,Whats Coming Is Better,284360,2012,hot-gospel,0.316,0.603,3,-5.01,0.0425,0.319,0,0.327,0.397,141.131,False,spotify:track:2X7FuGzfeoGdClndc2DK3j
9313,Kim Burrell,Sweeter,211987,2012,hot-gospel,0.475,0.693,11,-5.748,0.0787,0.145,0,0.403,0.509,77.529,False,spotify:track:3BSQgHAEx8nnPuKmmpmtVy
9314,Tim Bowman Jr. ,He Will,236653,2012,hot-gospel,0.679,0.803,5,-5.068,0.076,0.324,0,0.108,0.78,92.009,False,spotify:track:6FCY3Gr2n3D12vXRPL9BJ7
9315,Luther Barnes And The Sunset Jubilaires,Yet Love,400758,2012,hot-gospel,0.719,0.493,2,-8.269,0.0493,0.575,0,0.141,0.325,96.012,False,spotify:track:6xo1muvhjCZzy1U1744ChM
9316,Kierra Sheard ,You Are,376973,2012,hot-gospel,0.266,0.887,7,-6.028,0.199,0.00156,1.18e-05,0.836,0.287,88.392,False,spotify:track:7n1587JTlRfg9ePIdf0mUW
9317,Hart Ramsey ,Gods Up To Something Good,450625,2012,hot-gospel,0.598,0.917,1,-2.523,0.181,0.105,0,0.964,0.555,94.936,False,spotify:track:1bAGvgkHmrKiMzbzk3VtZK
9318,Ricky Dillard ,He Turned It,277720,2012,hot-gospel,0.403,0.969,1,-4.932,0.18,0.0488,0,0.681,0.269,99.94,False,spotify:track:0yRnPmd1KUtDZzYM0jLPGD
9319,Anthony Brown ,Testimony,257093,2013,hot-gospel,0.63,0.9,2,-5.548,0.232,0.106,0,0.331,0.769,165.923,False,spotify:track:37PMWc1U9QTGRSh9cKzvDj
9320,Israel ,Its Not Over ,395360,2013,hot-gospel,0.382,0.802,8,-3.678,0.103,0.103,0,0.298,0.316,135.158,False,spotify:track:6TDFULFvVC2BW4ankfZjC2
9321,Tamela Mann,Take Me To The King,287573,2013,hot-gospel,0.461,0.413,6,-6.914,0.0327,0.197,2.25e-06,0.312,0.351,115.568,False,spotify:track:6fG46PUotZMTgcAzAtFLOk
9322,Tasha Cobbs,Break Every Chain,498427,2013,hot-gospel,0.362,0.685,9,-6.53,0.0535,0.0155,0,0.569,0.161,113.023,False,spotify:track:2cut7Izp9DLQ26dP8HQ1fE
9323,Bishop Paul S. Morton,Your Best Days Yet,305752,2013,hot-gospel,0.402,0.643,10,-3.884,0.0589,0.347,0,0.603,0.379,114.479,False,spotify:track:1q22dHwPL8N2Fj4Mtms1WK
9324,Isaac Carree,Clean This House,318806,2013,hot-gospel,0.68,0.596,0,-5.53,0.0411,0.319,0,0.107,0.395,115.996,False,spotify:track:6KGp8jjoVj7SVzb1pMmuoM
9325,Hezekiah Walker,Every Praise,441547,2013,hot-gospel,0.557,0.746,8,-6.783,0.0306,0.0144,0,0.252,0.327,103.492,False,spotify:track:0nSrUpDjFouhaQB7dOi0h7
9326,Tye Tribbett,If He Did It Before ...Same God,245147,2013,hot-gospel,0.612,0.796,3,-5.4,0.167,0.0335,2.93e-06,0.0592,0.669,159.356,False,spotify:track:3ubvpgBsJK96b4OSTo5DiC
9327,Shirley Caesar,God Will Make A Way,287520,2013,hot-gospel,0.585,0.61,0,-5.218,0.0463,0.583,0,0.222,0.393,109.826,False,spotify:track:5wab4V4iEv5UNJWJ0pQqJF
9328,James Fortune ,Hold On,317133,2013,hot-gospel,0.32,0.744,6,-4.72,0.133,0.597,0,0.343,0.386,162.341,False,spotify:track:4bZEu4u6cs6aHKDZTOrQhc
9329,Fred Hammond-United Tenors,Here In Our Praise,354853,2013,hot-gospel,0.487,0.608,10,-5.068,0.0323,0.0337,0,0.222,0.345,76.263,False,spotify:track:0yEqnGLY34zgDrDIkuWXwD
9330,Jekalyn Carr,Greater Is Coming,399053,2013,hot-gospel,0.454,0.803,5,-3.463,0.0416,0.0635,0,0.159,0.346,98.084,False,spotify:track:63K3TPEznDqgfCld1hrLLv
9331,John P. Kee And New Life,Life & Favor ,378986,2013,hot-gospel,0.557,0.707,1,-5.697,0.0559,0.488,0,0.406,0.335,99.944,False,spotify:track:0Z2DaKiwLWfTuItxHWFTsR
9332,VaShawn Mitchell,Turning Around For Me,481000,2013,hot-gospel,0.395,0.465,8,-8.636,0.0391,0.48,0,0.211,0.255,116.018,False,spotify:track:7dxKk5Xe5PdVhpBUZkS0c1
9333,Donald Lawrence,The Gift,311507,2013,hot-gospel,0.606,0.834,5,-5.308,0.235,0.357,0,0.0445,0.798,91.985,False,spotify:track:75yu1Dbd0RlTmEMBgkB8JQ
9334,Erica Campbell,A Little More Jesus,236603,2013,hot-gospel,0.702,0.809,5,-4.654,0.0515,0.0552,0,0.211,0.743,97.055,False,spotify:track:4URDaS8vxW2ltFQE85Wdqb
9335,Charles Jenkins ,Awesome,349147,2013,hot-gospel,0.603,0.771,1,-6.109,0.0556,0.484,0,0.373,0.255,127.989,False,spotify:track:0oA7qqMEL8R044XA699F00
9336,Kurt Carr ,Ive Seen Him Do It,454947,2013,hot-gospel,0.381,0.815,1,-4.29,0.0625,0.332,0,0.732,0.419,126.208,False,spotify:track:7E45exAslrJF7AnUaGpRuT
9337,Zacardi Cortez,1 On 1,320720,2013,hot-gospel,0.343,0.236,1,-9.192,0.0401,0.875,0,0.0639,0.279,79.537,False,spotify:track:3RqT384hJdMfuEZJkeZFyb
9338,Mary Mary,Sunday Morning,186693,2013,hot-gospel,0.8,0.697,1,-4.17,0.177,0.00273,0,0.106,0.818,149.026,False,spotify:track:6Erpt1x0P0ANKKdZZdfAd8
9339,Jason Nelson,Nothing Without You,353280,2013,hot-gospel,0.409,0.605,4,-5.842,0.0354,0.346,0,0.537,0.186,87.047,False,spotify:track:3nqNkONqgWhn2yAWB79hol
9340,The Greater Allen Cathedral ,Greater,271027,2013,hot-gospel,0.531,0.882,6,-4.521,0.262,0.0658,0,0.8,0.567,94.992,False,spotify:track:6oCG3QsnIYcKMytPHHXABB
9341,Hart Ramsey ,Gods Up To Something Good,450625,2013,hot-gospel,0.598,0.917,1,-2.523,0.181,0.105,0,0.964,0.555,94.936,False,spotify:track:1bAGvgkHmrKiMzbzk3VtZK
9342,William Murphy,You Reign,376413,2013,hot-gospel,0.432,0.885,7,-5.219,0.206,0.293,0,0.38,0.287,90.658,False,spotify:track:5Bhevn8tzqCkJb4gFs40Wh
9343,Lexi,Abide,319013,2013,hot-gospel,0.52,0.737,11,-4.751,0.0687,0.195,0,0.315,0.732,81.399,False,spotify:track:2IbvelolxcvnRchp16mXZU
9344,Deitrick Haddon,Have Your Way,279613,2013,hot-gospel,0.615,0.707,2,-5.868,0.0348,0.0172,0,0.223,0.443,109.49,False,spotify:track:6x9rpO9ItGdSIoYVj7skLL
9345,Jason Nelson,Shifting The Atmosphere,294987,2013,hot-gospel,0.445,0.438,2,-6.112,0.0307,0.795,0,0.126,0.142,112.112,False,spotify:track:0KxgUgDARVHcJogTGxeiDk
9346,Earnest Pugh,More Of You,293160,2013,hot-gospel,0.278,0.578,10,-6.429,0.0313,0.102,0,0.141,0.263,99.406,False,spotify:track:7DG58Q6aGrcCtvkUQrqWTt
