,Unnamed: 0,Artist,Song,Duration(ms),Year,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri
9151,9151,Donnie McClurkin ,Wait On The Lord,330467,2009,0.315,0.652,3,-6.88,0.0566,0.19,0.0,0.637,0.396,109.792,spotify:track:6CdwH4YTUNaO0fyy8q8hLW
9152,9152,James Fortune ,I Wouldnt Know You,279243,2009,0.579,0.8759999999999999,5,-6.345,0.305,0.179,0.0,0.9229999999999999,0.415,120.182,spotify:track:7pvo7vzzkQ6NopYYsQwF9h
9153,9153,BeBe ,Close To You,204307,2009,0.5660000000000001,0.589,10,-5.771,0.0365,0.196,0.0,0.28,0.41,77.02,spotify:track:2VUsmzlxjarwAVMCI2bm9x
9154,9154,Mary Mary,Get Up,188440,2009,0.672,0.8370000000000001,2,-5.787999999999999,0.0725,0.00535,0.015,0.325,0.507,121.175,spotify:track:72whQuC7MTohTdGvdbgjA4
9155,9155,Kierra Sheard,Praise Him Now,229840,2009,0.209,0.726,5,-3.46,0.0519,0.33299999999999996,0.0,0.267,0.273,87.03399999999999,spotify:track:6dzvHYU9p50AWJshDhqZVa
9156,9156,Joe Leavell ,God Is Able,306307,2009,0.34700000000000003,0.8,5,-6.752000000000001,0.0823,0.136,0.0,0.0866,0.391,119.167,spotify:track:266yu3cp48bi83zmfHtkfc
9157,9157,Fred Hammond ,They That Wait,376973,2009,0.536,0.924,10,-2.99,0.18100000000000002,0.541,0.0,0.9420000000000001,0.645,160.069,spotify:track:7FiP2GdWnBO7A6bTN3Tl0m
9158,9158,Greg OQuin ,Lead Me Jesus,239920,2009,0.71,0.7809999999999999,4,-5.82,0.165,0.546,0.0,0.5,0.68,99.948,spotify:track:0747CfRSt88FBjdMMPy94m
9159,9159,Arkansas Gospel Mass Choir,I Lift My Hands,343360,2009,0.521,0.396,6,-7.28,0.0328,0.5670000000000001,0.0,0.20800000000000002,0.131,110.016,spotify:track:7ek0PYCLCHkuEJDOI5e3pB
9160,9160,Brian Courtney Wilson,All I Need,298920,2009,0.537,0.5720000000000001,1,-7.39,0.0282,0.162,0.0,0.354,0.126,98.14299999999999,spotify:track:5HHTagqi6mN3Mat4AWmVpY
9161,9161,Israel Houghton,Just Wanna Say,227467,2009,0.588,0.961,5,-4.595,0.11,0.0349,2.11e-06,0.865,0.677,167.877,spotify:track:4vGI7IpKQ0FOQ5hFm8Nk8N
9162,9162,Jonathan Nelson ,My Name Is Victory,392173,2009,0.46299999999999997,0.882,1,-5.356,0.0987,0.225,0.0,0.991,0.648,173.917,spotify:track:5SDnSsuRRQXmIIU75neTAG
9163,9163,Shari Addison,"No Battle, No Blessing",276547,2009,0.5479999999999999,0.732,1,-5.023,0.0937,0.19399999999999998,6.890000000000001e-05,0.261,0.647,144.107,spotify:track:74tSaiVYpmIIKVmgxCnast
9164,9164,J Moss,Restored,249800,2009,0.39799999999999996,0.862,5,-5.25,0.419,0.136,0.0,0.374,0.469,160.341,spotify:track:69gTQbyr6Qb6LX53NxCHrh
9165,9165,Heather Headley ,Jesus Is Love,341720,2009,0.265,0.675,8,-5.797000000000001,0.0513,0.32299999999999995,0.0,0.105,0.297,139.469,spotify:track:1FNkhb80QpGo6ssqqZ4NhC
9166,9166,Kathy Taylor,Oh How Precious ,352040,2009,0.6659999999999999,0.816,5,-3.951,0.11,0.0752,0.0,0.128,0.522,112.478,spotify:track:3Dya3QvpI4M71of5zNVcWP
9167,9167,Hezekiah Walker ,God Favored Me,474067,2009,0.457,0.555,2,-7.316,0.0778,0.26899999999999996,0.0,0.287,0.223,117.83,spotify:track:0otge6MnYrkqDVUCygofw1
9168,9168,James Roberson,Everybody Dance,296653,2009,0.7490000000000001,0.8059999999999999,1,-5.4910000000000005,0.0532,0.00115,0.0128,0.336,0.774,120.01100000000001,spotify:track:7M2i0FNsfIsb8Gz9uErIi4
9169,9169,Jason Champion,Always,190893,2009,0.821,0.687,3,-3.428,0.0366,0.0126,0.0,0.12300000000000001,0.847,126.99700000000001,spotify:track:18SJ7YSgE9xA3Pzg1lhbUc
9170,9170,"Keith ""Wonderboy"" Johnson ",Time To Get Close To Jesus,245629,2009,0.61,0.8440000000000001,6,-1.339,0.0538,0.10800000000000001,0.0,0.0504,0.946,142.025,spotify:track:60fhePowgbs9hv9sPO6sJA
9171,9171,Isaiah D. Thomas ,Said He Would Be With Me,318493,2009,0.66,0.838,5,-6.409,0.122,0.05,0.0,0.354,0.605,109.971,spotify:track:11jFh0kQrV7JTgTyI8IZwH
9172,9172,Bishop Eddie Long ,Righteous Forsaken,74013,2009,0.45799999999999996,0.19699999999999998,2,-14.242,0.0524,0.79,0.0,0.0862,0.40399999999999997,96.38,spotify:track:7LyHkVroWTtJsYwLspNHQc
9173,9173,The Brown Boyz ,Love Like That,300016,2009,0.655,0.68,6,-5.257000000000001,0.0455,0.20800000000000002,0.0,0.105,0.847,90.02,spotify:track:0zDPXty4TLMOSCavbDclpW
9174,9174,Earnest Pugh,Rain On Us,302867,2009,0.325,0.682,10,-6.419,0.0551,0.42200000000000004,0.0,0.946,0.324,97.59700000000001,spotify:track:5hOWTy31TqmFUOGXLcnYQJ
9175,9175,Crystal Aikin,I Desire More,258200,2009,0.258,0.8,7,-4.652,0.091,0.142,0.0,0.14400000000000002,0.228,200.063,spotify:track:6jWV2lxYytUjUt9zCEYMJ1
9176,9176,James Ingram,Dont Let Go,274733,2009,0.6509999999999999,0.478,0,-6.664,0.0284,0.28800000000000003,0.0,0.0434,0.365,92.50299999999999,spotify:track:3C3LoUMjZ0m1XoU6V5VljC
9177,9177,Troy Sneed,With You Always,298947,2009,0.35100000000000003,0.259,6,-7.996,0.0265,0.899,0.0,0.23600000000000002,0.19399999999999998,87.458,spotify:track:6XunQi5OyV9jUIgxWzNbYJ
9178,9178,Jimmy Hicks ,Gods Got It,336536,2009,0.27899999999999997,0.98,11,-3.048,0.375,0.136,0.0,0.363,0.449,177.965,spotify:track:1hPxxXxI779f6Jf1rIt7Zb
9179,9179,Marvin Sapp,The Best In Me,514307,2010,0.40700000000000003,0.613,10,-8.616,0.195,0.344,0.0,0.45799999999999996,0.228,102.51899999999999,spotify:track:1B5NWdLAt8GC4WKTPUCrLM
