,Artist,Song,Duration(ms),Year,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri
838,Phillip Phillips,"Gone, Gone, Gone",209693,2013,0.664,0.642,6,-5.961,0.038,0.129,0.0,0.114,0.501,118.002,spotify:track:5L79aNYCTKiZq7vaOElXYj
839,Imagine Dragons,Demons,175200,2013,0.505,0.71,3,-3.015,0.0321,0.19,0.00025,0.329,0.428,89.938,spotify:track:3LlAyCYU26dvFZBDUIMb7a
840,OneRepublic,Counting Stars,257840,2013,0.664,0.705,1,-4.972,0.0382,0.0654,0.0,0.115,0.477,122.017,spotify:track:6sy3LkhNFjJWlaeSMNwQ62
841,Flo Rida,I Cry,223800,2013,0.693,0.822,4,-5.441,0.0439,0.00616,1.79e-06,0.315,0.763,126.035,spotify:track:4bZd0nRuX8HyjeXAUBczvm
842,Of Monsters And Men,Little Talks,266600,2013,0.446,0.757,1,-5.177,0.0322,0.0206,0.0,0.146,0.421,102.88,spotify:track:2ihCaVdNZmnHZWt0fvAM7B
843,Jason Derulo,The Other Side,226987,2013,0.561,0.836,9,-3.939,0.1,0.0525,0.0,0.136,0.517,127.923,spotify:track:5FljCWR0cys07PQ9277GTz
844,Eminem,Berzerk,238746,2013,0.739,0.872,11,-4.059,0.333,0.0217,0.0,0.26,0.684,95.084,spotify:track:6Xk7PnitV9jCRorWt2LiVZ
845,Kelly Clarkson,Catch My Breath,250387,2013,0.692,0.908,9,-5.364,0.0677,0.0251,0.0,0.0933,0.513,124.042,spotify:track:5qxPabNDnJQ551Tf4v6k3j
846,Luke Bryan,Crash My Party,234760,2013,0.526,0.816,7,-4.009,0.0421,0.0285,0.0,0.22,0.414,144.032,spotify:track:6GBUsjHfZuweYf5lQEz6mP
847,Rihanna,Pour It Up,161200,2013,0.785,0.478,2,-8.735,0.0419,0.0254,0.0,0.0901,0.39,134.002,spotify:track:76VtA90NKurNqaQpV126Ue
848,Taylor Swift,22,230133,2013,0.658,0.729,7,-6.561,0.0378,0.00215,0.0013,0.0752,0.668,104.007,spotify:track:3bIxTsfeNMO7Nt2J3EUKrA
849,Hunter Hayes,I Want Crazy,236865,2013,0.562,0.878,8,-4.806,0.0387,0.0539,0.0,0.112,0.558,103.029,spotify:track:4FkgULes13bk2eHrsJg4q9
850,Ylvis,The Fox,213708,2013,0.703,0.867,6,-4.292,0.0453,0.107,0.0,0.119,0.546,128.008,spotify:track:5HOpkTTVcmZHnthgyxrIL8
851,One Direction,Best Song Ever,200107,2013,0.652,0.877,1,-2.986,0.0465,0.0227,0.0,0.0789,0.486,118.491,spotify:track:5T7ZFtCcOgkpjxcuaeZbw0
852,Ed Sheeran,The A Team,258373,2013,0.642,0.289,9,-9.918,0.0367,0.669,0.0,0.18,0.407,84.996,spotify:track:1VdZ0vKfR5jneCmWIUAMxK
853,fun.,Carry On,278373,2013,0.388,0.694,5,-5.769,0.0735,0.118,0.000293,0.082,0.365,145.434,spotify:track:7gpy7sfWPNuOKmUNs3XQYE
854,Luke Bryan,Thats My Kind Of Night,190187,2013,0.661,0.751,7,-2.909,0.0481,0.0571,0.0,0.105,0.875,109.995,spotify:track:5HGibWoxnkYSkl6mHmAlOE
855,Kendrick Lamar,Swimming Pools ,247800,2013,0.577,0.447,8,-5.892,0.277,0.00627,0.00022,0.0899,0.189,74.236,spotify:track:6REbwUNlppTfcnV4d4ZoZi
856,Blake Shelton,Sure Be Cool If You Did,215720,2013,0.576,0.726,11,-4.625,0.035,0.255,0.0,0.108,0.582,136.802,spotify:track:5yIiXdLRE85OBiQmCaUenq
857,Mariah Carey ,#Beautiful,199867,2013,0.677,0.749,4,-5.405,0.0391,0.346,0.0,0.347,0.469,107.042,spotify:track:617KSbx52ACbnQBxSsG26X
858,Olly Murs ,Troublemaker,185200,2013,0.761,0.856,0,-3.65,0.0731,0.02,0.0,0.149,0.967,106.009,spotify:track:0gRczqVHrEQQDyizJUtgRc
859,Ciara,Body Party,234040,2013,0.577,0.576,2,-6.299,0.0563,0.0143,0.0,0.602,0.12,133.973,spotify:track:0rFZaQ4crlGAzuCjWCQ2xu
860,Miguel,Adorn,193147,2013,0.625,0.576,11,-5.693,0.175,0.0543,4.07e-05,0.187,0.235,179.063,spotify:track:25cUhiAod71TIQSNicOaW3
861,The Script ,Hall Of Fame,202533,2013,0.421,0.873,10,-4.343,0.0565,0.0653,0.0,0.123,0.63,84.803,spotify:track:1X1DWw2pcNZ8zSub3uhlNz
862,Ne-Yo,Let Me Love You ,251627,2013,0.658,0.677,5,-6.628,0.0393,0.248,0.0,0.368,0.248,124.91,spotify:track:4kte3OcW800TPvOVgrLLj8
863,Rocko ,U.O.E.N.O.,260276,2013,0.422,0.641,10,-4.947,0.323,0.422,0.0,0.317,0.654,187.027,spotify:track:0HFrCOmhCYXlv4NdEwRAuj
864,Emeli Sande,Next To Me,196867,2013,0.674,0.81,7,-5.117,0.0378,0.0923,4.74e-05,0.11,0.391,94.995,spotify:track:1Xsxp1SEOxuMzjrFZhtw8u
865,Miranda Lambert,Mamas Broken Heart,177773,2013,0.768,0.809,4,-4.204,0.0616,0.278,0.0,0.139,0.748,111.989,spotify:track:2mXsZsJBThTaJXbNcg5QD4
866,Thomas Rhett,It Goes Like This,186080,2013,0.543,0.837,11,-6.448,0.0608,0.117,0.0,0.0872,0.506,168.056,spotify:track:6GsAD8PgHxmEuIPTG8GP3M
867,Ace Hood ,Bugatti,269267,2013,0.6,0.592,1,-4.947,0.0545,0.0191,0.0,0.0955,0.0663,130.205,spotify:track:0uFvvXbmGIXlf5ZgtHyYpf
868,Hunter Hayes,Wanted,228840,2013,0.421,0.476,0,-7.692,0.0298,0.268,0.0,0.0816,0.3,169.784,spotify:track:0p1BcEcYVO3uk4KDf3gzkY
869,Lady Antebellum,Downtown,195867,2013,0.532,0.825,9,-5.287,0.0468,0.18,0.0,0.296,0.96,169.961,spotify:track:4kY7rYtE4OQkJNq22OIYRI
870,Florida Georgia Line,Get Your Shine On,222013,2013,0.497,0.927,0,-4.52,0.0371,0.00286,1.26e-06,0.413,0.607,96.991,spotify:track:6s9ICeczYOfbHHIaSMq9jd
871,will.i.am ,#thatPOWER,279507,2013,0.797,0.608,6,-6.096,0.0583,0.00112,7.66e-05,0.0748,0.403,128.0,spotify:track:01TuObJVd7owWchVRuQbQw
872,Sara Bareilles,Brave,220573,2013,0.551,0.836,10,-3.838,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,spotify:track:6Uy6K3KdmUdAfelUp0SeXn
873,Passenger,Let Her Go,252733,2013,0.479,0.545,7,-7.346,0.0688,0.365,0.0,0.0963,0.244,74.897,spotify:track:0JmiBCpWc1IAc0et7Xm7FL
874,Randy Houser,Runnin Outta Moonlight,193773,2013,0.526,0.801,2,-3.717,0.0393,0.0354,3.17e-06,0.0637,0.769,172.024,spotify:track:6enPOmd3vSFpI4jjms8kXN
875,2 Chainz,Im Different,207040,2013,0.936,0.702,10,-5.305,0.0615,0.0473,0.0,0.0838,0.704,97.524,spotify:track:6J5sxraPPZ4b0CVOGAgpXj
876,Paramore,Still Into You,216013,2013,0.602,0.923,5,-3.763,0.044,0.0098,0.0,0.0561,0.765,136.01,spotify:track:1yjY7rpaAQvKwpdUliHx0d
877,Pharrell Williams,Happy,232720,2014,0.647,0.822,5,-4.662,0.183,0.219,0.0,0.0908,0.962,160.019,spotify:track:60nZcImufyMA1MKQY3dcCH
878,Katy Perry ,Dark Horse,215672,2014,0.645,0.585,6,-6.122,0.0513,0.00314,0.0,0.165,0.353,131.931,spotify:track:5jrdCoLpJSvHHorevXBATy
879,John Legend,All Of Me,269560,2014,0.422,0.264,8,-7.064,0.0322,0.922,0.0,0.132,0.331,119.93,spotify:track:3U4isOIWM3VvDubwSI3y7a
880,Iggy Azalea ,Fancy,199938,2014,0.912,0.716,10,-4.141,0.0697,0.0904,0.0,0.0491,0.377,94.981,spotify:track:3oiMJQAWVaxSubJ7b2VUtX
881,OneRepublic,Counting Stars,257840,2014,0.664,0.705,1,-4.972,0.0382,0.0654,0.0,0.115,0.477,122.017,spotify:track:6sy3LkhNFjJWlaeSMNwQ62
882,Jason Derulo ,Talk Dirty,177685,2014,0.76,0.652,6,-7.321,0.232,0.0348,0.0,0.307,0.759,100.315,spotify:track:6g6A7qNhTfUgOSH7ROOxTD
883,MAGIC!,Rude,224840,2014,0.774,0.756,1,-4.995,0.0389,0.0423,0.0,0.305,0.931,144.032,spotify:track:6RtPijgfPKROxEzTHNRiDp
884,Meghan Trainor,All About That Bass,187920,2014,0.807,0.887,9,-3.726,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,spotify:track:5jE48hhRu8E6zBDPRSkEq7
885,Ariana Grande ,Problem,193920,2014,0.66,0.805,1,-5.352,0.153,0.0192,8.83e-06,0.159,0.625,103.009,spotify:track:7vS3Y0IKjde7Xg85LWIEdP
886,Sam Smith,Stay With Me,172724,2014,0.418,0.42,0,-6.444,0.0414,0.588,6.39e-05,0.11,0.184,84.094,spotify:track:5Nm9ERjJZ5oyfXZTECKmRt
887,Pitbull ,Timber,204160,2014,0.581,0.963,11,-4.087,0.0981,0.0295,0.0,0.139,0.788,129.992,spotify:track:3cHyrEgdyYRjgJKSOiOtcS
888,Bastille,Pompeii,214148,2014,0.679,0.715,9,-6.383,0.0407,0.0755,0.0,0.271,0.571,127.435,spotify:track:3gbBpTdY8lnQwqxNCcf795
889,Taylor Swift,Shake It Off,219200,2014,0.648,0.785,7,-5.414,0.165,0.0561,0.0,0.148,0.943,160.02,spotify:track:5xTtaWoae3wi06K5WfVUUH
890,Nico ,Am I Wrong,247520,2014,0.725,0.68,8,-5.465,0.0306,0.162,2.13e-06,0.158,0.76,119.939,spotify:track:1fidCEsYlaVE3pHwKCvpFZ
891,DJ Snake ,Turn Down For What,213733,2014,0.818,0.799,1,-4.1,0.156,0.00107,0.128,0.057,0.0815,100.014,spotify:track:67awxiNHNyjMXhVgsHuIrs
892,Eminem ,The Monster,250189,2014,0.781,0.853,1,-3.68,0.0715,0.0525,0.0,0.12,0.624,110.049,spotify:track:48RrDBpOSSl1aLVCalGl5C
893,A Great Big World ,Say Something,229400,2014,0.407,0.147,2,-8.822,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,spotify:track:6Vc5wAMmXdKIAM7WUoEb7N
894,Lorde,Team,193059,2014,0.69,0.578,6,-7.436,0.0929,0.167,0.0,0.305,0.416,99.961,spotify:track:3G6hD9B2ZHOsgf4WfNu7X1
895,Passenger,Let Her Go,252733,2014,0.479,0.545,7,-7.346,0.0688,0.365,0.0,0.0963,0.244,74.897,spotify:track:0JmiBCpWc1IAc0et7Xm7FL
896,Lorde,Royals,190185,2014,0.674,0.428,7,-9.504,0.122,0.121,0.0,0.132,0.337,84.878,spotify:track:2dLLR6qlu5UJ5gk0dKz0h3
897,Idina Menzel,Let It Go,223840,2014,0.541,0.485,8,-6.85,0.031,0.558,0.0,0.12,0.369,136.956,spotify:track:0qcr5FMsEO85NAQjrlDRKo
898,Avicii,Wake Me Up!,247427,2014,0.532,0.783,2,-5.697,0.0523,0.0038,0.0012,0.161,0.643,124.08,spotify:track:4h8VwCb1MTGoLKueQ1WgbD
899,Imagine Dragons,Demons,175200,2014,0.505,0.71,3,-3.015,0.0321,0.19,0.00025,0.329,0.428,89.938,spotify:track:3LlAyCYU26dvFZBDUIMb7a
900,One Direction,Story Of My Life,245493,2014,0.6,0.663,3,-5.802,0.0477,0.225,0.0,0.119,0.286,121.07,spotify:track:4nVBt6MZDDP6tRVdQTgxJg
901,Sia,Chandelier,216120,2014,0.399,0.787,1,-2.88,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,spotify:track:2s1sdSqGcKxpPr5lCl7jAV
902,Iggy Azalea ,Black Widow,209423,2014,0.743,0.72,11,-3.753,0.124,0.192,0.000386,0.109,0.519,163.99,spotify:track:7pNC5ZIKtwUK0ReSpM3P9f
903,"Jessie J, Ariana Grande ",Bang Bang,199387,2014,0.706,0.786,0,-3.417,0.0909,0.26,0.0,0.38,0.749,150.035,spotify:track:0puf9yIluy9W0vpMEUoAnN
904,Disclosure ,Latch,255867,2014,0.729,0.735,1,-5.455,0.0919,0.0178,0.000193,0.089,0.544,121.986,spotify:track:1DunhgeZSEgWiIYbHqXl0c
905,Maroon 5,Maps,189960,2014,0.742,0.713,1,-5.522,0.0303,0.0205,0.0,0.059,0.879,120.032,spotify:track:4gbVRS8gloEluzf0GzDOFc
906,Chris Brown ,Loyal,264947,2014,0.841,0.522,10,-5.963,0.049,0.0168,1.37e-06,0.188,0.616,99.059,spotify:track:5BrTUo0xP1wKXLJWUaGFtk
907,American Authors,Best Day Of My Life,194240,2014,0.673,0.902,2,-2.392,0.0346,0.0591,0.000262,0.0558,0.538,100.012,spotify:track:5Hroj5K7vLpIG4FNCRIjbP
908,Tove Lo,Habits ,209160,2014,0.733,0.65,5,-3.539,0.0315,0.0703,6.59e-05,0.0829,0.348,110.003,spotify:track:14OxJlLdcHNpgsm4DRwDOB
909,Calvin Harris,Summer,222533,2014,0.596,0.856,4,-3.556,0.0346,0.0211,0.0178,0.141,0.743,127.949,spotify:track:6YUTL4dYpB9xZO5qExPf05
910,Charli XCX,Boom Clap,169866,2014,0.659,0.911,4,-2.28,0.0786,0.154,0.000304,0.191,0.576,91.999,spotify:track:0Y1MWB026LYxGvhq4EcMiC
911,Beyonce ,Drunk In Love,323480,2014,0.589,0.621,5,-6.902,0.0468,0.00969,0.00104,0.181,0.401,140.03,spotify:track:6jG2YzhxptolDzLHTGLt7S
912,Nicki Minaj,Anaconda,260240,2014,0.964,0.605,9,-6.223,0.179,0.0668,7.78e-06,0.214,0.646,129.994,spotify:track:794F99D5BQHS5ZGRXAs7I5
913,Ariana Grande ,Break Free,214840,2014,0.687,0.702,7,-5.324,0.0455,0.0064,4.35e-05,0.204,0.284,129.956,spotify:track:12KUFSHFgT0XCoiSlvdQi4
914,Enrique Iglesias ,Bailando,243413,2014,0.723,0.777,7,-3.503,0.108,0.0426,3.68e-06,0.0451,0.961,91.017,spotify:track:32lm3769IRfcnrQV11LO4E
915,Ellie Goulding,Burn,231212,2014,0.559,0.777,1,-5.031,0.0432,0.31,0.0,0.105,0.329,87.016,spotify:track:0xMd5bcWTbyXS7wPrBtZA6
916,Jason Derulo ,Wiggle,193296,2014,0.697,0.621,9,-6.886,0.25,0.0802,0.0,0.162,0.721,81.946,spotify:track:2sLwPnIP3CUVmIuHranJZU
917,Clean Bandit ,Rather Be,227833,2014,0.799,0.586,11,-6.735,0.0377,0.162,2.03e-06,0.193,0.549,120.97,spotify:track:3s4U7OHV7gnj42VV72eSZ6
918,Jeremih ,Dont Tell Em,266840,2014,0.856,0.527,2,-5.225,0.0997,0.392,0.0,0.11,0.386,98.052,spotify:track:0Dc7J9VPV4eOInoxUiZrsL
919,Kid Ink ,Show Me,217800,2014,0.711,0.508,7,-7.299,0.0494,0.0354,0.0,0.141,0.665,98.098,spotify:track:4q6dqyGM25sKFU8nYAGRe4
920,Miley Cyrus,Wrecking Ball,221360,2014,0.53,0.422,5,-6.262,0.0342,0.407,0.0,0.107,0.349,119.964,spotify:track:2vwlzO0Qp8kfEtzTsCXfyE
921,Justin Timberlake,Not A Bad Thing,688453,2014,0.308,0.563,0,-9.169,0.0719,0.527,4.58e-06,0.134,0.109,85.901,spotify:track:3nB82yGjtbQFSU0JLAwLRH
922,Katy Perry,Roar,223546,2014,0.554,0.772,7,-4.821,0.0418,0.00487,6.6e-06,0.354,0.455,179.984,spotify:track:6F5c58TMEs1byxUstkzVeM
923,Paramore,Aint It Fun,296520,2014,0.61,0.893,9,-3.681,0.0921,0.154,4.41e-05,0.021,0.673,104.031,spotify:track:1j8z4TTjJ1YOdoFEDwJTQa
924,Aloe Blacc,The Man,254880,2014,0.308,0.769,11,-7.256,0.065,0.0331,0.0,0.214,0.488,81.853,spotify:track:2stPxcgjdSImK7Gizl8ZUN
925,Florida Georgia Line ,This Is How We Roll,220907,2014,0.555,0.931,8,-2.969,0.0367,0.016,0.0,0.405,0.723,132.085,spotify:track:2TR7A4ulH9R1PNwMyd8o8U
926,MKTO,Classic,175427,2014,0.72,0.791,1,-4.689,0.124,0.0384,0.0,0.157,0.756,102.071,spotify:track:6FE2iI43OZnszFLuLtvvmg
927,Coldplay,A Sky Full Of Stars,268467,2014,0.551,0.636,6,-7.125,0.0281,0.00713,0.00203,0.217,0.153,124.996,spotify:track:0FDzzruyVECATHXKHFs9eJ
928,Ed Sheeran,Dont,219947,2014,0.798,0.675,6,-5.041,0.0442,0.0912,0.0,0.0894,0.842,101.956,spotify:track:3HVWdVOQ0ZA45FuZGSfvns
929,Trey Songz,Na Na,231907,2014,0.67,0.476,9,-6.253,0.0406,0.328,0.0,0.104,0.235,96.975,spotify:track:5maiP9UMnTSgoxPX8X3bdz
930,Bobby Shmurda,Hot Boy,194561,2014,0.859,0.5,9,-7.628,0.347,0.042,1.6e-05,0.0616,0.186,83.981,spotify:track:0rFke7eNFHbGuGJUdRgjB2
931,Drake ,"Hold On, Were Going Home",227880,2014,0.776,0.413,6,-7.438,0.0952,0.00415,2.68e-05,0.0724,0.287,100.003,spotify:track:2aSC2xhRxOLiiZZVjhbylH
932,Ed Sheeran,Sing,235382,2014,0.818,0.67,8,-4.451,0.0472,0.304,1.22e-06,0.0601,0.939,119.988,spotify:track:6K8qKeWo5MsFED7wCR6Kop
933,Imagine Dragons,Radioactive,186813,2014,0.448,0.784,9,-3.686,0.0627,0.106,0.000108,0.668,0.236,136.245,spotify:track:4G8gkOterJn0Ywt6uhqbhp
934,YG ,My Hitta,236093,2014,0.764,0.504,10,-6.781,0.106,0.135,0.0,0.143,0.678,85.545,spotify:track:5G47DlluL671zo0k3OhoSm
935,Echosmith,Cool Kids,237627,2014,0.719,0.671,8,-6.279,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,spotify:track:13P5rwmk2EsoFRIz9UCeh9
936,Avicii,Hey Brother,255093,2014,0.545,0.78,7,-4.867,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,spotify:track:4RXpgGM7A4Hg7cFBoH5KyF
937,Jason Derulo,Trumpets,217419,2014,0.635,0.691,0,-4.862,0.258,0.555,0.0,0.097,0.638,82.142,spotify:track:5KONnBIQ9LqCxyeSPin26k
938,Maroon 5,Animals,231013,2014,0.279,0.742,4,-6.46,0.0898,0.000185,0.0,0.593,0.328,189.868,spotify:track:2bL2gyO6kBdLkNSkxXNh6x
939,Jason Aldean,Burnin It Down,219160,2014,0.681,0.795,6,-6.652,0.049,0.305,9.41e-06,0.109,0.64,135.939,spotify:track:5HJqpDspKDKwQpLjvkcIsD
940,Luke Bryan,Play It Again,226867,2014,0.506,0.886,11,-3.225,0.0655,0.0916,0.0,0.0734,0.595,143.935,spotify:track:03fT3OHB9KyMtGMt2zwqCT
941,Tinashe ,2 On,227000,2014,0.742,0.595,9,-7.51,0.107,0.15,0.0,0.111,0.431,101.013,spotify:track:3jVtllWS5CFFWLQng8sKsr
942,Florida Georgia Line,Dirt,230587,2014,0.547,0.878,2,-4.224,0.0451,0.0638,7.08e-06,0.106,0.592,121.973,spotify:track:5CXnIPD6rTjszYYQm6fY2P
943,OneRepublic,Love Runs Out,224227,2014,0.719,0.935,7,-3.752,0.0589,0.167,0.0,0.0973,0.738,120.022,spotify:track:5BJSZocnCeSNeYMj3iVqM7
944,Brantley Gilbert,Bottoms Up,220200,2014,0.476,0.857,7,-5.733,0.0432,0.113,0.0,0.135,0.543,169.975,spotify:track:477pWnF7WFWb9Qs6g8rs4J
945,Becky G,Shower,206167,2014,0.699,0.529,2,-7.548,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,spotify:track:3DmW6y7wTEYHJZlLo1r6XJ
946,Rixton,Me And My Broken Heart,193733,2014,0.545,0.783,5,-4.261,0.0345,0.00489,0.0,0.132,0.551,174.084,spotify:track:1oew3nFNY3vMacJAsvry0S
947,Martin Garrix,Animals,304229,2014,0.675,0.868,1,-6.36,0.0392,0.00107,0.715,0.374,0.0376,128.007,spotify:track:1TWfkGrhF7ob0nwB2M6knb
948,Rich Gang ,Lifestyle,269693,2014,0.546,0.667,1,-5.236,0.274,0.0152,0.0,0.0895,0.471,87.666,spotify:track:7DTlsMOQjGysXHpwwpHuPl
949,Kenny Chesney,American Kids,182960,2014,0.733,0.589,7,-7.37,0.1,0.0476,5.85e-06,0.0366,0.867,170.097,spotify:track:1dgWTMoHwTUnQhOQ8SR5fV
950,Sara Bareilles,Brave,220573,2014,0.551,0.836,10,-3.838,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,spotify:track:6Uy6K3KdmUdAfelUp0SeXn
951,The Neighbourhood,Sweater Weather,240400,2014,0.612,0.807,10,-2.81,0.0336,0.0495,0.0177,0.101,0.398,124.053,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6
952,Sam Hunt,Leave The Night On,192160,2014,0.514,0.951,9,-3.813,0.0603,0.0951,0.0,0.349,0.838,171.96,spotify:track:3wx2kQWPn9p5UppQbNhPAk
953,Chris Brown ,New Flame,244227,2014,0.702,0.629,1,-4.292,0.041,0.0506,0.0,0.0963,0.446,141.967,spotify:track:3fBbfrWZUuWWrMQXFISr7N
954,Michael Jackson ,Love Never Felt So Good,246027,2014,0.775,0.719,7,-6.212,0.0435,0.132,1.79e-06,0.0662,0.712,117.513,spotify:track:48td6xvpokdYwvbl3JIiXP
955,Dierks Bentley,Drunk On A Plane,254467,2014,0.423,0.73,9,-5.566,0.032,0.00495,1.13e-05,0.238,0.66,205.972,spotify:track:1soxUgYIZb1qx1c7o1Lc7z
956,Katy Perry,Birthday,215042,2014,0.719,0.674,11,-5.122,0.0681,0.0879,3.75e-06,0.112,0.843,125.98,spotify:track:2xLOMHjkOK8nzxJ4r6yOKR
957,Lady Antebellum,Bartender,198267,2014,0.631,0.937,11,-3.858,0.034,0.0198,7.38e-06,0.327,0.654,101.011,spotify:track:6olKv2HP3XgBpvVxAswowe
958,Naughty Boy ,La La La,222200,2014,0.772,0.65,6,-5.202,0.0306,0.107,1.13e-06,0.0905,0.262,125.082,spotify:track:36pLU2ywVeBKEF0rrKtmCB
959,Robin Thicke ,Blurred Lines,263827,2014,0.853,0.599,7,-4.756,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,spotify:track:0n4bITAu0Y0nigrz3MFJMb
960,Lady Gaga ,Do What U Want,216573,2014,0.778,0.801,9,-4.65,0.086,0.345,1.18e-06,0.0881,0.534,97.47,spotify:track:5XKXMWPACPq51OiqzxenZo
961,Shakira ,Cant Remember To Forget You,206867,2014,0.694,0.81,11,-3.556,0.0661,0.122,0.0,0.141,0.824,137.968,spotify:track:2Sh4sAOfnSHEVKFyysxzat
962,5 Seconds Of Summer,Amnesia,237248,2014,0.594,0.497,2,-5.26,0.0303,0.0343,0.0,0.162,0.101,101.671,spotify:track:1JCCdiru7fhstOIF4N7WJC
963,T.I. ,No Mediocre,201600,2014,0.78,0.45,1,-9.539,0.0465,0.0826,0.0,0.0809,0.178,95.486,spotify:track:38aECKrbMv2F5FsYYCewCQ
964,KONGOS,Come With Me Now,211960,2014,0.654,0.726,10,-3.803,0.0401,0.0311,6.35e-05,0.0618,0.728,103.987,spotify:track:2kWowW0k4oFymhkr7LmvzO
965,Lil Wayne ,Believe Me,337640,2014,0.844,0.491,10,-8.807,0.17,0.272,0.0,0.111,0.196,91.935,spotify:track:6t2eIONH4Sax3R21QWiKNp
966,Mike WiLL Made-It ,23,252520,2014,0.859,0.599,9,-5.254,0.0614,0.000362,8.2e-06,0.13,0.319,140.005,spotify:track:20FZrLl9zSbO9b3DhaqO6M
967,Jake Owen,Beachin,191040,2014,0.527,0.902,6,-5.352,0.0601,0.344,4.63e-05,0.0669,0.709,181.964,spotify:track:5dNGORzxFb5z3v7vSAFkTU
968,Macklemore ,White Walls,220319,2014,0.767,0.782,7,-5.545,0.14,0.0541,0.0,0.338,0.827,116.491,spotify:track:6I3KeXBT0E9MoMqYz8srVq
969,5 Seconds Of Summer,She Looks So Perfect,202496,2014,0.494,0.951,9,-4.237,0.132,0.000569,0.0,0.327,0.441,160.025,spotify:track:1gugDOSMREb34Xo0c1PlxM
970,Zedd ,Stay The Night,217347,2014,0.596,0.738,8,-3.109,0.0411,0.109,0.0,0.0947,0.461,127.961,spotify:track:2QtJA4gbwe1AcanB2p21aP
971,Beyonce,Partition,319467,2014,0.412,0.441,11,-11.523,0.291,0.0296,0.0726,0.306,0.174,185.571,spotify:track:5hgnY0mVcVetszbb85qeDg
972,ScHoolboy Q ,Studio,278067,2014,0.709,0.589,8,-7.776,0.0433,0.0507,0.0,0.0585,0.58,133.922,spotify:track:29gsi1zZrZxdStACmTQB0Z
973,Drake,0 To 100 / The Catch Up,275227,2014,0.559,0.716,11,-3.964,0.39,0.737,0.0,0.252,0.504,176.618,spotify:track:4jtyUzZm9WLc2AdaJ1dso7
974,Lee Brice,I Dont Dance,221173,2014,0.587,0.559,1,-7.742,0.0321,0.399,6.69e-06,0.0992,0.19,92.036,spotify:track:5aj0xPGiEUN3aI2oOYu14S
975,Miranda Lambert Duet With Carrie Underwood,Somethin Bad,169587,2014,0.68,0.888,9,-5.308,0.055,0.0527,2.82e-06,0.0575,0.484,90.076,spotify:track:6s9m5J92By7jii22Q2XtY2
976,Miley Cyrus,Adore You,278747,2014,0.583,0.655,0,-5.407,0.0315,0.111,3.57e-06,0.113,0.201,119.759,spotify:track:5AnCLGg35ziFOloEnXK4uu
977,Mark Ronson ,Uptown Funk!,269667,2015,0.856,0.609,0,-7.223,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,spotify:track:32OlwWuMpZ6b0aN2RZOeMS
978,Ed Sheeran,Thinking Out Loud,281560,2015,0.781,0.445,2,-6.061,0.0295,0.474,0.0,0.184,0.591,78.998,spotify:track:34gCuhDGsG4bRPIf9bb02f
979,Wiz Khalifa ,See You Again,229526,2015,0.689,0.481,10,-7.503,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,spotify:track:2JzZzZUQj3Qff7wapcbKjc
980,Fetty Wap,Trap Queen,222093,2015,0.746,0.873,7,-3.803,0.128,0.0244,0.0,0.354,0.817,148.075,spotify:track:2d8JP84HNLKhmd6IYOoupQ
981,Maroon 5,Sugar,235493,2015,0.748,0.788,1,-7.055,0.0334,0.0591,0.0,0.0863,0.884,120.076,spotify:track:2iuZJX9X9P0GKaE93xcPjk
982,WALK THE MOON,Shut Up And Dance,199080,2015,0.578,0.866,1,-3.804,0.0619,0.00701,0.0,0.257,0.619,128.038,spotify:track:0kzw2tRyuL9rzipi5ntlIy
983,Taylor Swift,Blank Space,231827,2015,0.752,0.678,5,-5.421,0.0646,0.085,1.64e-06,0.13,0.583,96.009,spotify:track:1p80LdxRV74UKvL8gnD7ky
984,Silento,Watch Me,185143,2015,0.821,0.759,8,-8.541,0.121,0.247,0.0,0.321,0.962,140.01,spotify:track:5RIVoVdkDLEygELLCniZFr
985,The Weeknd,Earned It ,277680,2015,0.647,0.291,2,-8.275,0.0363,0.408,0.0,0.0771,0.4,119.839,spotify:track:4frLb7nWtsz2ymBE6k2GRP
986,The Weeknd,The Hills,242253,2015,0.58,0.565,0,-7.065,0.0488,0.0671,0.0,0.135,0.138,112.986,spotify:track:7fBv7CLKzipRk6EC6TWHOB
987,OMI,Cheerleader,180560,2015,0.78,0.68,4,-6.081,0.0305,0.141,1.2e-05,0.138,0.594,118.026,spotify:track:023OVLNzXhX0j7CxswUt6D
988,The Weeknd,Cant Feel My Face,213520,2015,0.705,0.769,9,-5.526,0.0426,0.112,0.0,0.105,0.59,107.939,spotify:track:22VdIZQfgXJea34mQxlt81
